StateCode,State,CountyCode,County,IncomePerCapita
AL,Alabama,1001,Autauga,41618
AL,Alabama,1003,Baldwin,45596
AL,Alabama,1005,Barbour,35199
AL,Alabama,1007,Bibb,30254
AL,Alabama,1009,Blount,34976
AL,Alabama,1011,Bullock,28797
AL,Alabama,1013,Butler,36450
AL,Alabama,1015,Calhoun,37120
AL,Alabama,1017,Chambers,33859
AL,Alabama,1019,Cherokee,35505
AL,Alabama,1021,Chilton,34798
AL,Alabama,1023,Choctaw,39280
AL,Alabama,1025,Clarke,36361
AL,Alabama,1027,Clay,33530
AL,Alabama,1029,Cleburne,36159
AL,Alabama,1031,Coffee,43094
AL,Alabama,1033,Colbert,38378
AL,Alabama,1035,Conecuh,32656
AL,Alabama,1037,Coosa,31328
AL,Alabama,1039,Covington,35651
AL,Alabama,1041,Crenshaw,36645
AL,Alabama,1043,Cullman,39607
AL,Alabama,1045,Dale,36613
AL,Alabama,1047,Dallas,36026
AL,Alabama,1049,DeKalb,31916
AL,Alabama,1051,Elmore,42269
AL,Alabama,1053,Escambia,32996
AL,Alabama,1055,Etowah,36918
AL,Alabama,1057,Fayette,34966
AL,Alabama,1059,Franklin,34318
AL,Alabama,1061,Geneva,35192
AL,Alabama,1063,Greene,32359
AL,Alabama,1065,Hale,36585
AL,Alabama,1067,Henry,40360
AL,Alabama,1069,Houston,42398
AL,Alabama,1071,Jackson,36567
AL,Alabama,1073,Jefferson,54730
AL,Alabama,1075,Lamar,33496
AL,Alabama,1077,Lauderdale,37151
AL,Alabama,1079,Lawrence,34125
AL,Alabama,1081,Lee,38036
AL,Alabama,1083,Limestone,42546
AL,Alabama,1085,Lowndes,38991
AL,Alabama,1087,Macon,32919
AL,Alabama,1089,Madison,51445
AL,Alabama,1091,Marengo,39801
AL,Alabama,1093,Marion,33264
AL,Alabama,1095,Marshall,36044
AL,Alabama,1097,Mobile,38243
AL,Alabama,1099,Monroe,33456
AL,Alabama,1101,Montgomery,43688
AL,Alabama,1103,Morgan,39991
AL,Alabama,1105,Perry,30535
AL,Alabama,1107,Pickens,32551
AL,Alabama,1109,Pike,37359
AL,Alabama,1111,Randolph,32411
AL,Alabama,1113,Russell,33104
AL,Alabama,1115,Shelby,54369
AL,Alabama,1117,St. Clair,38569
AL,Alabama,1119,Sumter,31664
AL,Alabama,1121,Talladega,34718
AL,Alabama,1123,Tallapoosa,40696
AL,Alabama,1125,Tuscaloosa,38822
AL,Alabama,1127,Walker,40197
AL,Alabama,1129,Washington,36323
AL,Alabama,1131,Wilcox,32215
AL,Alabama,1133,Winston,35430
AK,Alaska,2013,Aleutians East Borough,56676
AK,Alaska,2016,Aleutians West Census Area,54385
AK,Alaska,2020,Anchorage Municipality,66510
AK,Alaska,2050,Bethel Census Area,43500
AK,Alaska,2060,Bristol Bay Borough,143575
AK,Alaska,2068,Denali Borough,82919
AK,Alaska,2070,Dillingham Census Area,59621
AK,Alaska,2090,Fairbanks North Star Borough,56606
AK,Alaska,2100,Haines Borough,67059
AK,Alaska,2105,Hoonah-Angoon Census Area,61752
AK,Alaska,2110,Juneau City and Borough,68145
AK,Alaska,2122,Kenai Peninsula Borough,52015
AK,Alaska,2130,Ketchikan Gateway Borough,67602
AK,Alaska,2150,Kodiak Island Borough,63938
AK,Alaska,2158,Kusilvak Census Area,30099
AK,Alaska,2164,Lake and Peninsula Borough,65414
AK,Alaska,2170,Matanuska-Susitna Borough,45897
AK,Alaska,2180,Nome Census Area,51378
AK,Alaska,2185,North Slope Borough,83489
AK,Alaska,2188,Northwest Arctic Borough,47854
AK,Alaska,2195,Petersburg Borough,69995
AK,Alaska,2198,Prince of Wales-Hyder Census Area,43707
AK,Alaska,2220,Sitka City and Borough,71972
AK,Alaska,2230,Skagway Municipality,81471
AK,Alaska,2240,Southeast Fairbanks Census Area,49398
AK,Alaska,2261,Valdez-Cordova Census Area,62307
AK,Alaska,2275,Wrangell City and Borough,47658
AK,Alaska,2282,Yakutat City and Borough,58937
AK,Alaska,2290,Yukon-Koyukuk Census Area,59010
AZ,Arizona,4001,Apache,34355
AZ,Arizona,4003,Cochise,40308
AZ,Arizona,4005,Coconino,48129
AZ,Arizona,4007,Gila,40267
AZ,Arizona,4009,Graham,31597
AZ,Arizona,4011,Greenlee,39855
AZ,Arizona,4012,La Paz,30948
AZ,Arizona,4013,Maricopa,47694
AZ,Arizona,4015,Mohave,33148
AZ,Arizona,4017,Navajo,32165
AZ,Arizona,4019,Pima,44028
AZ,Arizona,4021,Pinal,30644
AZ,Arizona,4023,Santa Cruz,39057
AZ,Arizona,4025,Yavapai,40312
AZ,Arizona,4027,Yuma,35682
AR,Arkansas,5001,Arkansas,45290
AR,Arkansas,5003,Ashley,34813
AR,Arkansas,5005,Baxter,37106
AR,Arkansas,5007,Benton,88890
AR,Arkansas,5009,Boone,36089
AR,Arkansas,5011,Bradley,39491
AR,Arkansas,5013,Calhoun,34426
AR,Arkansas,5015,Carroll,33690
AR,Arkansas,5017,Chicot,36293
AR,Arkansas,5019,Clark,36314
AR,Arkansas,5021,Clay,34149
AR,Arkansas,5023,Cleburne,38307
AR,Arkansas,5025,Cleveland,40344
AR,Arkansas,5027,Columbia,38749
AR,Arkansas,5029,Conway,38191
AR,Arkansas,5031,Craighead,37531
AR,Arkansas,5033,Crawford,32952
AR,Arkansas,5035,Crittenden,36978
AR,Arkansas,5037,Cross,35949
AR,Arkansas,5039,Dallas,34645
AR,Arkansas,5041,Desha,37828
AR,Arkansas,5043,Drew,37148
AR,Arkansas,5045,Faulkner,37598
AR,Arkansas,5047,Franklin,34275
AR,Arkansas,5049,Fulton,28994
AR,Arkansas,5051,Garland,40004
AR,Arkansas,5053,Grant,38201
AR,Arkansas,5055,Greene,34895
AR,Arkansas,5057,Hempstead,32515
AR,Arkansas,5059,Hot Spring,30580
AR,Arkansas,5061,Howard,35292
AR,Arkansas,5063,Independence,35086
AR,Arkansas,5065,Izard,30608
AR,Arkansas,5067,Jackson,35880
AR,Arkansas,5069,Jefferson,35356
AR,Arkansas,5071,Johnson,28970
AR,Arkansas,5073,Lafayette,36292
AR,Arkansas,5075,Lawrence,35126
AR,Arkansas,5077,Lee,27619
AR,Arkansas,5079,Lincoln,27002
AR,Arkansas,5081,Little River,34086
AR,Arkansas,5083,Logan,34490
AR,Arkansas,5085,Lonoke,38764
AR,Arkansas,5087,Madison,35496
AR,Arkansas,5089,Marion,30743
AR,Arkansas,5091,Miller,33401
AR,Arkansas,5093,Mississippi,31428
AR,Arkansas,5095,Monroe,32651
AR,Arkansas,5097,Montgomery,30834
AR,Arkansas,5099,Nevada,34180
AR,Arkansas,5101,Newton,28808
AR,Arkansas,5103,Ouachita,36907
AR,Arkansas,5105,Perry,34877
AR,Arkansas,5107,Phillips,31128
AR,Arkansas,5109,Pike,33113
AR,Arkansas,5111,Poinsett,32315
AR,Arkansas,5113,Polk,30751
AR,Arkansas,5115,Pope,35261
AR,Arkansas,5117,Prairie,35935
AR,Arkansas,5119,Pulaski,51185
AR,Arkansas,5121,Randolph,33486
AR,Arkansas,5123,Saline,41397
AR,Arkansas,5125,Scott,31401
AR,Arkansas,5127,Searcy,28511
AR,Arkansas,5129,Sebastian,42110
AR,Arkansas,5131,Sevier,31436
AR,Arkansas,5133,Sharp,32012
AR,Arkansas,5135,St. Francis,27948
AR,Arkansas,5137,Stone,31086
AR,Arkansas,5139,Union,46474
AR,Arkansas,5141,Van Buren,31176
AR,Arkansas,5143,Washington,40247
AR,Arkansas,5145,White,35445
AR,Arkansas,5147,Woodruff,37545
AR,Arkansas,5149,Yell,33320
CA,California,6001,Alameda,76644
CA,California,6003,Alpine,73307
CA,California,6005,Amador,44793
CA,California,6007,Butte,44346
CA,California,6009,Calaveras,49893
CA,California,6011,Colusa,49094
CA,California,6013,Contra Costa,82506
CA,California,6015,Del Norte,37268
CA,California,6017,El Dorado,67464
CA,California,6019,Fresno,43084
CA,California,6021,Glenn,48613
CA,California,6023,Humboldt,48739
CA,California,6025,Imperial,36974
CA,California,6027,Inyo,61358
CA,California,6029,Kern,39703
CA,California,6031,Kings,35306
CA,California,6033,Lake,43185
CA,California,6035,Lassen,37844
CA,California,6037,Los Angeles,62224
CA,California,6039,Madera,39897
CA,California,6041,Marin,134275
CA,California,6043,Mariposa,53143
CA,California,6045,Mendocino,50150
CA,California,6047,Merced,38519
CA,California,6049,Modoc,44822
CA,California,6051,Mono,51325
CA,California,6053,Monterey,56193
CA,California,6055,Napa,74984
CA,California,6057,Nevada,61799
CA,California,6059,Orange,69268
CA,California,6061,Placer,66700
CA,California,6063,Plumas,53599
CA,California,6065,Riverside,40637
CA,California,6067,Sacramento,52544
CA,California,6069,San Benito,53822
CA,California,6071,San Bernardino,40316
CA,California,6073,San Diego,61386
CA,California,6075,San Francisco,130696
CA,California,6077,San Joaquin,44995
CA,California,6079,San Luis Obispo,58491
CA,California,6081,San Mateo,126392
CA,California,6083,Santa Barbara,62690
CA,California,6085,Santa Clara,107877
CA,California,6087,Santa Cruz,69355
CA,California,6089,Shasta,46582
CA,California,6091,Sierra,46615
CA,California,6093,Siskiyou,45065
CA,California,6095,Solano,51664
CA,California,6097,Sonoma,64501
CA,California,6099,Stanislaus,44120
CA,California,6101,Sutter,44535
CA,California,6103,Tehama,42483
CA,California,6105,Trinity,40640
CA,California,6107,Tulare,40420
CA,California,6109,Tuolumne,47838
CA,California,6111,Ventura,61712
CA,California,6113,Yolo,54118
CA,California,6115,Yuba,40929
CO,Colorado,8001,Adams,43315
CO,Colorado,8003,Alamosa,37351
CO,Colorado,8005,Arapahoe,60180
CO,Colorado,8007,Archuleta,41947
CO,Colorado,8009,Baca,40968
CO,Colorado,8011,Bent,27574
CO,Colorado,8013,Boulder,73394
CO,Colorado,8014,Broomfield,66410
CO,Colorado,8015,Chaffee,46998
CO,Colorado,8017,Cheyenne,56699
CO,Colorado,8019,Clear Creek,61300
CO,Colorado,8021,Conejos,36894
CO,Colorado,8023,Costilla,34282
CO,Colorado,8025,Crowley,19141
CO,Colorado,8027,Custer,41681
CO,Colorado,8029,Delta,38855
CO,Colorado,8031,Denver,79849
CO,Colorado,8033,Dolores,34935
CO,Colorado,8035,Douglas,73662
CO,Colorado,8037,Eagle,78152
CO,Colorado,8039,El Paso,48467
CO,Colorado,8041,Elbert,57334
CO,Colorado,8043,Fremont,35435
CO,Colorado,8045,Garfield,59653
CO,Colorado,8047,Gilpin,48128
CO,Colorado,8049,Grand,49845
CO,Colorado,8051,Gunnison,47149
CO,Colorado,8053,Hinsdale,50698
CO,Colorado,8055,Huerfano,42459
CO,Colorado,8057,Jackson,49723
CO,Colorado,8059,Jefferson,63536
CO,Colorado,8061,Kiowa,50117
CO,Colorado,8063,Kit Carson,37274
CO,Colorado,8065,La Plata,55807
CO,Colorado,8067,Lake,37106
CO,Colorado,8069,Larimer,54188
CO,Colorado,8071,Las Animas,40765
CO,Colorado,8073,Lincoln,28828
CO,Colorado,8075,Logan,48161
CO,Colorado,8077,Mesa,44935
CO,Colorado,8079,Mineral,71095
CO,Colorado,8081,Moffat,42130
CO,Colorado,8083,Montezuma,42998
CO,Colorado,8085,Montrose,39930
CO,Colorado,8087,Morgan,45685
CO,Colorado,8089,Otero,38190
CO,Colorado,8091,Ouray,59639
CO,Colorado,8093,Park,45113
CO,Colorado,8095,Phillips,44399
CO,Colorado,8097,Pitkin,149207
CO,Colorado,8099,Prowers,42259
CO,Colorado,8101,Pueblo,39511
CO,Colorado,8103,Rio Blanco,46809
CO,Colorado,8105,Rio Grande,46717
CO,Colorado,8107,Routt,83702
CO,Colorado,8109,Saguache,30172
CO,Colorado,8111,San Juan,44029
CO,Colorado,8113,San Miguel,85432
CO,Colorado,8115,Sedgwick,49004
CO,Colorado,8117,Summit,67763
CO,Colorado,8119,Teller,49197
CO,Colorado,8121,Washington,44687
CO,Colorado,8123,Weld,46172
CO,Colorado,8125,Yuma,50364
CT,Connecticut,9001,Fairfield,120630
CT,Connecticut,9003,Hartford,64853
CT,Connecticut,9005,Litchfield,64949
CT,Connecticut,9007,Middlesex,68673
CT,Connecticut,9009,New Haven,56650
CT,Connecticut,9011,New London,59264
CT,Connecticut,9013,Tolland,56614
CT,Connecticut,9015,Windham,47264
DE,Delaware,10001,Kent,42023
DE,Delaware,10003,New Castle,56745
DE,Delaware,10005,Sussex,50333
DC,District of Columbia,11001,District of Columbia,82005
FL,Florida,12001,Alachua,44390
FL,Florida,12003,Baker,32313
FL,Florida,12005,Bay,43231
FL,Florida,12007,Bradford,33557
FL,Florida,12009,Brevard,45425
FL,Florida,12011,Broward,50269
FL,Florida,12013,Calhoun,26873
FL,Florida,12015,Charlotte,41564
FL,Florida,12017,Citrus,37920
FL,Florida,12019,Clay,42909
FL,Florida,12021,Collier,92686
FL,Florida,12023,Columbia,35074
FL,Florida,12027,DeSoto,23610
FL,Florida,12029,Dixie,27956
FL,Florida,12031,Duval,46174
FL,Florida,12033,Escambia,42537
FL,Florida,12035,Flagler,46220
FL,Florida,12037,Franklin,35988
FL,Florida,12039,Gadsden,35139
FL,Florida,12041,Gilchrist,33774
FL,Florida,12043,Glades,24467
FL,Florida,12045,Gulf,35701
FL,Florida,12047,Hamilton,26016
FL,Florida,12049,Hardee,28285
FL,Florida,12051,Hendry,31071
FL,Florida,12053,Hernando,36878
FL,Florida,12055,Highlands,33453
FL,Florida,12057,Hillsborough,47000
FL,Florida,12059,Holmes,30468
FL,Florida,12061,Indian River,76059
FL,Florida,12063,Jackson,32106
FL,Florida,12065,Jefferson,40736
FL,Florida,12067,Lafayette,24148
FL,Florida,12069,Lake,42190
FL,Florida,12071,Lee,51266
FL,Florida,12073,Leon,44482
FL,Florida,12075,Levy,35204
FL,Florida,12077,Liberty,23582
FL,Florida,12079,Madison,31675
FL,Florida,12081,Manatee,47378
FL,Florida,12083,Marion,36997
FL,Florida,12085,Martin,83873
FL,Florida,12086,Miami-Dade,50022
FL,Florida,12087,Monroe,92119
FL,Florida,12089,Nassau,57877
FL,Florida,12091,Okaloosa,48875
FL,Florida,12093,Okeechobee,30661
FL,Florida,12095,Orange,44647
FL,Florida,12097,Osceola,33346
FL,Florida,12099,Palm Beach,79760
FL,Florida,12101,Pasco,40313
FL,Florida,12103,Pinellas,53455
FL,Florida,12105,Polk,35463
FL,Florida,12107,Putnam,31773
FL,Florida,12109,Santa Rosa,44527
FL,Florida,12111,Sarasota,64868
FL,Florida,12113,Seminole,49049
FL,Florida,12115,St. Johns,68149
FL,Florida,12117,St. Lucie,39374
FL,Florida,12119,Sumter,46100
FL,Florida,12121,Suwannee,33068
FL,Florida,12123,Taylor,30346
FL,Florida,12125,Union,22227
FL,Florida,12127,Volusia,42374
FL,Florida,12129,Wakulla,37026
FL,Florida,12131,Walton,59728
FL,Florida,12133,Washington,29414
GA,Georgia,13001,Appling,33268
GA,Georgia,13003,Atkinson,30511
GA,Georgia,13005,Bacon,33080
GA,Georgia,13007,Baker,38666
GA,Georgia,13009,Baldwin,33203
GA,Georgia,13011,Banks,36276
GA,Georgia,13013,Barrow,36898
GA,Georgia,13015,Bartow,38298
GA,Georgia,13017,Ben Hill,31436
GA,Georgia,13019,Berrien,31535
GA,Georgia,13021,Bibb,41709
GA,Georgia,13023,Bleckley,33672
GA,Georgia,13025,Brantley,27413
GA,Georgia,13027,Brooks,34944
GA,Georgia,13029,Bryan,52456
GA,Georgia,13031,Bulloch,32382
GA,Georgia,13033,Burke,35524
GA,Georgia,13035,Butts,34297
GA,Georgia,13037,Calhoun,24638
GA,Georgia,13039,Camden,36113
GA,Georgia,13043,Candler,31385
GA,Georgia,13045,Carroll,38571
GA,Georgia,13047,Catoosa,35158
GA,Georgia,13049,Charlton,24976
GA,Georgia,13051,Chatham,47563
GA,Georgia,13053,Chattahoochee,31115
GA,Georgia,13055,Chattooga,30946
GA,Georgia,13057,Cherokee,51137
GA,Georgia,13059,Clarke,33970
GA,Georgia,13061,Clay,31520
GA,Georgia,13063,Clayton,28020
GA,Georgia,13065,Clinch,37548
GA,Georgia,13067,Cobb,57162
GA,Georgia,13069,Coffee,32644
GA,Georgia,13071,Colquitt,32526
GA,Georgia,13073,Columbia,49473
GA,Georgia,13075,Cook,32524
GA,Georgia,13077,Coweta,46438
GA,Georgia,13079,Crawford,33784
GA,Georgia,13081,Crisp,32540
GA,Georgia,13083,Dade,35640
GA,Georgia,13085,Dawson,45201
GA,Georgia,13087,Decatur,36150
GA,Georgia,13089,DeKalb,50871
GA,Georgia,13091,Dodge,30682
GA,Georgia,13093,Dooly,28297
GA,Georgia,13095,Dougherty,34744
GA,Georgia,13097,Douglas,35230
GA,Georgia,13099,Early,38945
GA,Georgia,13101,Echols,27880
GA,Georgia,13103,Effingham,41942
GA,Georgia,13105,Elbert,35448
GA,Georgia,13107,Emanuel,32187
GA,Georgia,13109,Evans,35212
GA,Georgia,13111,Fannin,35727
GA,Georgia,13113,Fayette,63515
GA,Georgia,13115,Floyd,38524
GA,Georgia,13117,Forsyth,62580
GA,Georgia,13119,Franklin,36672
GA,Georgia,13121,Fulton,84386
GA,Georgia,13123,Gilmer,35419
GA,Georgia,13125,Glascock,33931
GA,Georgia,13127,Glynn,46073
GA,Georgia,13129,Gordon,36947
GA,Georgia,13131,Grady,34899
GA,Georgia,13133,Greene,55396
GA,Georgia,13135,Gwinnett,41458
GA,Georgia,13137,Habersham,33925
GA,Georgia,13139,Hall,43701
GA,Georgia,13141,Hancock,29917
GA,Georgia,13143,Haralson,36508
GA,Georgia,13145,Harris,47469
GA,Georgia,13147,Hart,38125
GA,Georgia,13149,Heard,31144
GA,Georgia,13151,Henry,39184
GA,Georgia,13153,Houston,42625
GA,Georgia,13155,Irwin,32824
GA,Georgia,13157,Jackson,42211
GA,Georgia,13159,Jasper,40606
GA,Georgia,13161,Jeff Davis,29943
GA,Georgia,13163,Jefferson,34034
GA,Georgia,13165,Jenkins,29250
GA,Georgia,13167,Johnson,26195
GA,Georgia,13169,Jones,37618
GA,Georgia,13171,Lamar,33079
GA,Georgia,13173,Lanier,27561
GA,Georgia,13175,Laurens,37372
GA,Georgia,13177,Lee,47258
GA,Georgia,13179,Liberty,35805
GA,Georgia,13181,Lincoln,37333
GA,Georgia,13183,Long,27071
GA,Georgia,13185,Lowndes,37443
GA,Georgia,13187,Lumpkin,37427
GA,Georgia,13189,Macon,31028
GA,Georgia,13191,Madison,36557
GA,Georgia,13193,Marion,29333
GA,Georgia,13195,McDuffie,36982
GA,Georgia,13197,McIntosh,29519
GA,Georgia,13199,Meriwether,34847
GA,Georgia,13201,Miller,40826
GA,Georgia,13205,Mitchell,35069
GA,Georgia,13207,Monroe,44790
GA,Georgia,13209,Montgomery,29408
GA,Georgia,13211,Morgan,50541
GA,Georgia,13213,Murray,29968
GA,Georgia,13215,Muscogee,44149
GA,Georgia,13217,Newton,33750
GA,Georgia,13219,Oconee,66740
GA,Georgia,13221,Oglethorpe,37709
GA,Georgia,13223,Paulding,37727
GA,Georgia,13225,Peach,38066
GA,Georgia,13227,Pickens,47887
GA,Georgia,13229,Pierce,36065
GA,Georgia,13231,Pike,39851
GA,Georgia,13233,Polk,32368
GA,Georgia,13235,Pulaski,30358
GA,Georgia,13237,Putnam,41839
GA,Georgia,13239,Quitman,30902
GA,Georgia,13241,Rabun,41128
GA,Georgia,13243,Randolph,33238
GA,Georgia,13245,Richmond,38196
GA,Georgia,13247,Rockdale,35244
GA,Georgia,13249,Schley,30931
GA,Georgia,13251,Screven,35010
GA,Georgia,13253,Seminole,40217
GA,Georgia,13255,Spalding,34772
GA,Georgia,13257,Stephens,38915
GA,Georgia,13259,Stewart,22771
GA,Georgia,13261,Sumter,35847
GA,Georgia,13263,Talbot,34504
GA,Georgia,13265,Taliaferro,33927
GA,Georgia,13267,Tattnall,28406
GA,Georgia,13269,Taylor,30141
GA,Georgia,13271,Telfair,20923
GA,Georgia,13273,Terrell,40325
GA,Georgia,13275,Thomas,44355
GA,Georgia,13277,Tift,37805
GA,Georgia,13279,Toombs,35517
GA,Georgia,13281,Towns,37858
GA,Georgia,13283,Treutlen,30119
GA,Georgia,13285,Troup,36476
GA,Georgia,13287,Turner,34396
GA,Georgia,13289,Twiggs,39530
GA,Georgia,13291,Union,36581
GA,Georgia,13293,Upson,35133
GA,Georgia,13295,Walker,32826
GA,Georgia,13297,Walton,40458
GA,Georgia,13299,Ware,33906
GA,Georgia,13301,Warren,34598
GA,Georgia,13303,Washington,35296
GA,Georgia,13305,Wayne,31954
GA,Georgia,13307,Webster,33109
GA,Georgia,13309,Wheeler,19631
GA,Georgia,13311,White,34961
GA,Georgia,13313,Whitfield,38752
GA,Georgia,13315,Wilcox,26712
GA,Georgia,13317,Wilkes,39472
GA,Georgia,13319,Wilkinson,35204
GA,Georgia,13321,Worth,34380
HI,Hawaii,15001,Hawaii,42449
HI,Hawaii,15003,Honolulu,59608
HI,Hawaii,15007,Kauai,49416
HI,Hawaii,15009,Maui ,49040
ID,Idaho,16001,Ada,52958
ID,Idaho,16003,Adams,37452
ID,Idaho,16005,Bannock,38160
ID,Idaho,16007,Bear Lake,38493
ID,Idaho,16009,Benewah,37383
ID,Idaho,16011,Bingham,36335
ID,Idaho,16013,Blaine,113780
ID,Idaho,16015,Boise,43392
ID,Idaho,16017,Bonner,41209
ID,Idaho,16019,Bonneville,48287
ID,Idaho,16021,Boundary,36934
ID,Idaho,16023,Butte,38961
ID,Idaho,16025,Camas,38600
ID,Idaho,16027,Canyon,32680
ID,Idaho,16029,Caribou,39146
ID,Idaho,16031,Cassia,45220
ID,Idaho,16033,Clark,39408
